Local Case Number,Crash Date/Time,Road Name,Related Non-Motorist,Weather,Surface Condition,Light,Driver Substance Abuse,Pedestrian Type,Pedestrian Movement,Pedestrian Actions,Pedestrian Location,At Fault,Injury Severity,Safety Equipment,Latitude,Longitude,Year,Month,Hour
220036543,08/24/2022 10:59:00 AM,NEW HAMPSHIRE AVE,PEDESTRIAN,Clear,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Cross/Enter at Intersection,DART DASH,ON ROADWAY AT CROSSWALK,Yes,Possible Minor Injury,NONE,39.05603763,-76.95429638,2022,8,10
220036510,08/24/2022 06:00:00 AM,NA,PEDESTRIAN,Clear,NA,Medium,NONE DETECTED,PEDESTRIAN,Other,NO IMPROPER ACTIONS,OTHER,Yes,Possible Minor Injury,NONE,39.15703094,-77.20249509,2022,8,6
220036415,08/23/2022 03:15:00 PM,CONNECTICUT AVE,PEDESTRIAN,Clear,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,No,Possible Minor Injury,N/A,39.0564664,-77.0736231,2022,8,15
220036336,08/23/2022 08:47:00 AM,GREAT SENECA HWY,BICYCLIST,Clear,DRY,Daylight,NONE DETECTED,BICYCLIST,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,No,Possible Minor Injury,MC/BIKE HELMET,39.14615,-77.27454,2022,8,8
220036233,08/22/2022 01:40:00 PM,APPLE RIDGE RD,PEDESTRIAN,Clear,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,No,Possible Minor Injury,NONE,39.18265076,-77.21346754,2022,8,13
220035994,08/20/2022 04:30:00 PM,NA,BICYCLIST,Clear,NA,Daylight,UNKNOWN,BICYCLIST,Walking/Riding w/Traffic,NO IMPROPER ACTIONS,ON ROADWAY NOT AT CROSSWALK,No,Possible Minor Injury,NONE,39.085457,-76.9404153,2022,8,16
220035553,08/18/2022 08:30:00 PM,W DIAMOND AVE,PEDESTRIAN,Clear,DRY,Medium,NONE DETECTED,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,AT INTERSECTION MARKED CROSSWALK,No,Possible Minor Injury,NONE,39.15165993,-77.21974894,2022,8,20
220035561,08/17/2022 09:45:00 PM,GOSHEN RD,PEDESTRIAN,Clear,DRY,Medium,N/A,PEDESTRIAN,Cross/Enter not at Intersection,IN ROADWAY IMPROPERLY,ON ROADWAY NOT AT CROSSWALK,Yes,Possible Minor Injury,NONE,39.14966192,-77.1578232,2022,8,21
220035517,08/17/2022 04:00:00 PM,WELLER RD,BICYCLIST,Clear,DRY,Daylight,N/A,BICYCLIST,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,No,No Apparent Injury,N/A,39.066515,-77.059687,2022,8,16
220035336,08/16/2022 02:06:00 PM,E RANDOLPH RD,PEDESTRIAN,Clear,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,No,Possible Minor Injury,NONE,39.0676863,-76.9856664,2022,8,14
220035339,08/16/2022 01:59:00 PM,NEW HAMPSHIRE AVE,OTHER,Clear,DRY,Daylight,N/A,OTHER,N/A,OTHER,N/A,No,No Apparent Injury,N/A,38.98068097,-76.99800334,2022,8,13
220035136,08/16/2022 11:40:00 AM,GEORGIA AVE,PEDESTRIAN,Clear,DRY,Daylight,N/A,PEDESTRIAN,Walking/Cycling on Sidewalk,NO IMPROPER ACTIONS,SIDEWALK,Unknown,Possible Minor Injury,NONE,39.08315,-77.07775,2022,8,11
220035166,08/15/2022 03:30:00 PM,OLD GEORGETOWN RD,PEDESTRIAN,Clear,DRY,Daylight,N/A,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,No,Possible Minor Injury,NONE,38.98747245,-77.09797725,2022,8,15
220034861,08/13/2022 07:00:00 AM,GEORGIA AVE,BICYCLIST,Clear,UNKNOWN,Daylight,UNKNOWN,BICYCLIST,Walking/Riding w/Traffic,NO IMPROPER ACTIONS,IN BIKEWAY,No,Possible Minor Injury,UNKNOWN,39.04526575,-77.02301941,2022,8,7
220034706,08/12/2022 01:15:00 PM,NA,BICYCLIST,Clear,NA,Daylight,NONE DETECTED,BICYCLIST,Cross/Enter at Intersection,INATTENTIVE,ON ROADWAY NOT AT CROSSWALK,Yes,No Apparent Injury,NONE,39.11101895,-77.23904253,2022,8,13
220034656,08/12/2022 08:41:00 AM,NA,PEDESTRIAN,Clear,NA,Daylight,N/A,PEDESTRIAN,Other,NO IMPROPER ACTIONS,OTHER,No,Possible Minor Injury,N/A,39.15685,-77.21019,2022,8,8
220034656,08/12/2022 08:41:00 AM,NA,PEDESTRIAN,Clear,NA,Daylight,N/A,PEDESTRIAN,Other,NO IMPROPER ACTIONS,OTHER,No,No Apparent Injury,N/A,39.15685,-77.21019,2022,8,8
220034537,08/11/2022 03:19:00 PM,GREENCASTLE RD,OTHER,Clear,DRY,Daylight,NONE DETECTED,OTHER,Cross/Enter at Intersection,WRONG WAY RIDING OR WALKING,SHOULDER,Yes,Possible Minor Injury,NONE,39.10932305,-76.93744838,2022,8,15
220034478,08/11/2022 08:30:00 AM,BROADWOOD DR,PEDESTRIAN,Rain,WET,Daylight,N/A,PEDESTRIAN,Walking/Riding against Traffic,IN ROADWAY IMPROPERLY,ON ROADWAY NOT AT CROSSWALK,Yes,Possible Minor Injury,NONE,39.083111100000004,-77.1303848,2022,8,8
220034335,08/10/2022 10:01:00 AM,SHAKESPEARE BLVD,PEDESTRIAN,Clear,DRY,Daylight,N/A,PEDESTRIAN,Cross/Enter at Intersection,N/A,ON ROADWAY AT CROSSWALK,No,Possible Minor Injury,N/A,39.198223,-77.245012,2022,8,10
220034204,08/09/2022 01:45:00 PM,WISCONSIN AVE,PEDESTRIAN,Clear,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,No,Possible Minor Injury,NONE,38.9895265,-77.09557717,2022,8,13
220034152,08/09/2022 10:33:00 AM,ROCKVILLE PIKE,PEDESTRIAN,Clear,DRY,Daylight,N/A,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,No,Possible Minor Injury,N/A,39.07815,-77.13951167,2022,8,10
220034122,08/09/2022 03:52:00 AM,VEIRS MILL SERV RD,BICYCLIST,Clear,DRY,Medium,UNKNOWN,BICYCLIST,Walking/Riding w/Traffic,NO IMPROPER ACTIONS,ON ROADWAY NOT AT CROSSWALK,No,Possible Minor Injury,NONE,39.07600333,-77.116835,2022,8,3
220033947,08/07/2022 07:53:00 PM,NA,PEDESTRIAN,Clear,NA,Daylight,NONE DETECTED,PEDESTRIAN,Other,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,No,Possible Minor Injury,NONE,39.05719333,-77.12165333,2022,8,19
220033845,08/06/2022 09:31:00 PM,NA,PEDESTRIAN,Clear,NA,Medium,NONE DETECTED,PEDESTRIAN,Other,OTHER,OTHER,Yes,Suspected Serious Injury,NONE,39.01609833,-77.10572333,2022,8,21
220033719,08/05/2022 10:39:00 PM,WOODFIELD RD,BICYCLIST,Clear,DRY,Medium,UNKNOWN,BICYCLIST,Unknown,UNKNOWN,ON ROADWAY NOT AT CROSSWALK,No,Possible Minor Injury,NONE,39.1577914,-77.1623944,2022,8,22
220033650,08/05/2022 02:00:00 PM,ASHTON RD,PEDESTRIAN,Clear,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Other Working,NO IMPROPER ACTIONS,OTHER,No,Possible Minor Injury,REFLECTIVE CLOTHING,39.15053833,-77.00895167,2022,8,14
220033646,08/05/2022 01:45:00 PM,GLENVIEW AVE,PEDESTRIAN,Clear,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Cross/Enter at Intersection,UNKNOWN,AT INTERSECTION BUT NO CROSSWALK,No,Possible Minor Injury,N/A,38.99680667,-77.00039,2022,8,13
220033521,08/04/2022 05:00:00 PM,EXECUTIVE BLVD,OTHER CONVEYANCE,Cloudy,DRY,Daylight,NONE DETECTED,OTHER CONVEYANCE,Walking/Riding against Traffic,IN ROADWAY IMPROPERLY,SHOULDER,Yes,Possible Minor Injury,NONE,39.04904833,-77.12326333,2022,8,17
220033289,08/03/2022 11:20:00 AM,UNIVERSITY BLVD W,BICYCLIST,Clear,DRY,Daylight,NONE DETECTED,BICYCLIST,Walking/Riding w/Traffic,N/A,ON ROADWAY NOT AT CROSSWALK,No,Possible Minor Injury,MC/BIKE HELMET,39.036365,-77.028885,2022,8,11
220033249,08/03/2022 06:44:00 AM,FREDERICK RD,OTHER,Clear,DRY,Daylight,NONE DETECTED,OTHER,Cross/Enter at Intersection,UNKNOWN,ON ROADWAY AT CROSSWALK,Unknown,Possible Minor Injury,NONE,39.106885,-77.15823833,2022,8,6
220033164,08/02/2022 03:45:00 PM,COLESVILLE RD,PEDESTRIAN,Clear,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,No,Possible Minor Injury,NONE,39.019485,-77.01374,2022,8,15
220033123,08/02/2022 07:00:00 AM,TALBOT AVE,PEDESTRIAN,Clear,DRY,Medium,NONE DETECTED,PEDESTRIAN,Standing,NO IMPROPER ACTIONS,OTHER,Yes,Possible Minor Injury,N/A,39.00538167,-77.049815,2022,8,7
220033001,08/01/2022 12:35:00 PM,EAST WEST HWY,PEDESTRIAN,Clear,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,No,Possible Minor Injury,NONE,38.99410167,-77.05247167,2022,8,12
220032977,08/01/2022 09:56:00 AM,NA,PEDESTRIAN,Clear,NA,Daylight,NONE DETECTED,PEDESTRIAN,Other,OTHER,OTHER,No,Suspected Serious Injury,N/A,38.97064,-77.11159333,2022,8,9
220032884,07/31/2022 04:33:00 PM,OLNEY SANDY SPRING RD,OTHER,Rain,WET,Daylight,NONE DETECTED,OTHER,N/A,N/A,N/A,No,No Apparent Injury,N/A,39.14908333,-77.05565167,2022,7,16
220032865,07/31/2022 11:50:00 AM,SELFRIDGE RD,PEDESTRIAN,Clear,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Standing,OTHER,OTHER,Unknown,Possible Minor Injury,N/A,39.05519,-77.08034,2022,7,11
220032828,07/31/2022 04:08:00 AM,NA,PEDESTRIAN,Clear,NA,Dark,UNKNOWN,PEDESTRIAN,Other,NO IMPROPER ACTIONS,OTHER,No,Possible Minor Injury,NONE,39.0618885,-77.12498919,2022,7,4
220032808,07/31/2022 12:02:00 AM,GEORGIA AVE,OTHER CONVEYANCE,Clear,DRY,Medium,UNKNOWN,OTHER CONVEYANCE,Walking/Riding w/Traffic,NO IMPROPER ACTIONS,ON ROADWAY NOT AT CROSSWALK,No,Suspected Serious Injury,LIGHTING,39.05801333,-77.04850333,2022,7,0
220032576,07/29/2022 10:52:00 AM,LONGSPUR ALLEY,PEDESTRIAN,Cloudy,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Standing,N/A,OTHER,No,Possible Minor Injury,N/A,39.21689883,-77.2822025,2022,7,10
220032556,07/29/2022 07:50:00 AM,NA,PEDESTRIAN,Cloudy,NA,Daylight,UNKNOWN,PEDESTRIAN,Standing,NO IMPROPER ACTIONS,OTHER,No,Possible Minor Injury,N/A,39.01023333,-77.11491667,2022,7,7
220032397,07/28/2022 05:07:00 AM,NEW HAMPSHIRE AVE,PEDESTRIAN,Clear,DRY,Medium,UNKNOWN,PEDESTRIAN,Cross/Enter at Intersection,UNKNOWN,AT INTERSECTION MARKED CROSSWALK,No,Suspected Serious Injury,NONE,39.04573167,-76.99053167,2022,7,5
220032095,07/25/2022 10:15:00 PM,16TH ST,OTHER,Clear,N/A,Medium,N/A,OTHER,Cross/Enter at Intersection,FAILURE TO OBEY TRAFFIC SIGNS SIGNALS OR OFFICER,ON ROADWAY AT CROSSWALK,Yes,Possible Minor Injury,UNKNOWN,38.991065,-77.02728667,2022,7,22
220032034,07/25/2022 03:28:00 PM,DIAMONDBACK DR,PEDESTRIAN,Rain,WET,Daylight,N/A,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,No,Possible Minor Injury,NONE,39.14105145,-77.20802565,2022,7,15
220031975,07/25/2022 09:03:00 AM,NA,BICYCLIST,Clear,NA,Daylight,NONE DETECTED,BICYCLIST,Walking/Cycling on Sidewalk,WRONG WAY RIDING OR WALKING,SIDEWALK,Yes,Possible Minor Injury,MC/BIKE HELMET,39.06200167,-77.09347,2022,7,9
220031949,07/25/2022 05:17:00 AM,GOOD HOPE RD,PEDESTRIAN,Clear,DRY,Medium,NONE DETECTED,PEDESTRIAN,Standing,OTHER,AT INTERSECTION BUT NO CROSSWALK,Unknown,Possible Minor Injury,NONE,39.11042167,-76.979125,2022,7,5
220031928,07/24/2022 11:00:00 PM,NEEDLE DR,PEDESTRIAN,Clear,DRY,Dark,N/A,PEDESTRIAN,Standing,UNKNOWN,OTHER,No,Suspected Serious Injury,N/A,39.22153777,-77.24664433,2022,7,23
220031709,07/23/2022 11:30:00 AM,GLEN RD,BICYCLIST,Clear,DRY,Daylight,NONE DETECTED,BICYCLIST,Walking/Riding w/Traffic,NO IMPROPER ACTIONS,SHOULDER,No,Possible Minor Injury,MC/BIKE HELMET,39.06776667,-77.25899333,2022,7,11
220031653,07/22/2022 11:00:00 PM,ROCKVILLE PIKE,PEDESTRIAN,Clear,DRY,Medium,UNKNOWN,PEDESTRIAN,Standing,NOT VISIBLE,CURB,No,Possible Minor Injury,NONE,39.04869651,-77.09443398,2022,7,23
220031212,07/20/2022 10:49:00 AM,NA,PEDESTRIAN,Clear,NA,Daylight,NONE DETECTED,PEDESTRIAN,Walking/Cycling on Sidewalk,NO IMPROPER ACTIONS,SIDEWALK,No,Possible Minor Injury,NONE,39.149173330000004,-77.06629833,2022,7,10
220031120,07/19/2022 06:13:00 PM,FALLSGROVE DR,PEDESTRIAN,Clear,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,AT INTERSECTION MARKED CROSSWALK,No,Possible Minor Injury,NONE,39.07429441,-77.13723376,2022,7,18
220031080,07/19/2022 03:55:00 PM,NA,PEDESTRIAN,Clear,NA,Daylight,NONE DETECTED,PEDESTRIAN,Other,NO IMPROPER ACTIONS,N/A,No,Possible Minor Injury,N/A,39.07429441,-77.13723376,2022,7,15
220031043,07/19/2022 12:59:00 PM,GREAT SENECA HWY,PEDESTRIAN,Clear,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Cross/Enter at Intersection,FAILURE TO OBEY TRAFFIC SIGNS SIGNALS OR OFFICER,AT INTERSECTION MARKED CROSSWALK,Yes,Possible Minor Injury,NONE,39.14614317,-77.274504,2022,7,12
220031010,07/19/2022 10:30:00 AM,QUEBEC ST,OTHER,Clear,DRY,Daylight,NONE DETECTED,OTHER,N/A,OTHER,N/A,No,No Apparent Injury,NONE,38.999831,-76.98935667,2022,7,10
220030521,07/19/2022 01:37:00 AM,NA,PEDESTRIAN,Clear,NA,Medium,UNKNOWN,PEDESTRIAN,Standing,NO IMPROPER ACTIONS,OTHER,No,Possible Minor Injury,N/A,38.99053,-77.02358,2022,7,1
220030840,07/18/2022 12:35:00 PM,NA,BICYCLIST,Clear,NA,Daylight,NONE DETECTED,BICYCLIST,Walking/Cycling on Sidewalk,INATTENTIVE,SIDEWALK,Yes,Possible Minor Injury,NONE,39.14100877,-77.20797875,2022,7,12
220030779,07/18/2022 05:54:00 AM,WARING STATION RD,PEDESTRIAN,Cloudy,DRY,Medium,UNKNOWN,PEDESTRIAN,N/A,IN ROADWAY IMPROPERLY,N/A,Yes,Possible Minor Injury,N/A,39.16473833,-77.24378667,2022,7,5
220030691,07/17/2022 02:15:00 PM,GIRARD ST,PEDESTRIAN,Clear,DRY,Daylight,UNKNOWN,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,No,Possible Minor Injury,NONE,39.15382756,-77.20230706,2022,7,14
220030495,07/15/2022 09:20:00 PM,E DIAMOND AVE,PEDESTRIAN,Clear,DRY,Medium,NONE DETECTED,PEDESTRIAN,Cross/Enter not at Intersection,IN ROADWAY IMPROPERLY,ON ROADWAY NOT AT CROSSWALK,Yes,Suspected Serious Injury,NONE,39.13991223,-77.19555445,2022,7,21
220030286,07/15/2022 05:12:00 PM,LOCKWOOD DR,PEDESTRIAN,Clear,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Cross/Enter not at Intersection,NO IMPROPER ACTIONS,MIDBLOCK MARKED CROSSWALK,No,Suspected Serious Injury,NONE,39.05324833,-76.96290833,2022,7,17
220030117,07/13/2022 04:20:00 PM,SLIGO CREEK PKWY,BICYCLIST,Clear,DRY,Daylight,UNKNOWN,BICYCLIST,Walking/Riding w/Traffic,NO IMPROPER ACTIONS,ON ROADWAY NOT AT CROSSWALK,No,Possible Minor Injury,MC/BIKE HELMET,39.06635383,-77.1597625,2022,7,16
220030103,07/13/2022 03:07:00 PM,EAST VILLAGE AVE,PEDESTRIAN,Clear,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Walking/Cycling on Sidewalk,NO IMPROPER ACTIONS,SIDEWALK,No,Suspected Serious Injury,N/A,39.18807,-77.16496,2022,7,15
220030048,07/13/2022 09:58:00 AM,SENECA CHASE PARK RD,PEDESTRIAN,Clear,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Getting off/on Vehicle,UNKNOWN,ON ROADWAY NOT AT CROSSWALK,Unknown,Possible Minor Injury,REFLECTIVE CLOTHING,39.11399667,-77.27276667,2022,7,9
220029908,07/12/2022 11:45:00 AM,CONNECTICUT AVE,BICYCLIST,Clear,DRY,Daylight,N/A,BICYCLIST,Cross/Enter at Intersection,NO IMPROPER ACTIONS,SIDEWALK,No,Possible Minor Injury,MC/BIKE HELMET,38.991765,-77.07699833,2022,7,11
220029820,07/11/2022 06:27:00 PM,NICHOLSON LA,PEDESTRIAN,Clear,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,No,Possible Minor Injury,N/A,39.0454131,-77.10500228,2022,7,18
20029820,07/11/2022 06:27:00 PM,NICHOLSON LA,PEDESTRIAN,Clear,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,No,Possible Minor Injury,NONE,39.04544833,-77.10511833,2022,7,18
220029813,07/11/2022 05:45:00 PM,NA,PEDESTRIAN,Clear,NA,Daylight,N/A,PEDESTRIAN,Other Working,N/A,OTHER,No,Possible Minor Injury,NONE,39.109655,-76.92519517,2022,7,17
220029712,07/11/2022 06:42:00 AM,CHAPMAN AVE,OTHER,Clear,DRY,Daylight,UNKNOWN,OTHER,Cross/Enter at Intersection,UNKNOWN,AT INTERSECTION MARKED CROSSWALK,Unknown,Possible Minor Injury,MC/BIKE HELMET,39.0599561,-77.1200266,2022,7,6
220029582,07/10/2022 10:26:00 AM,MACARTHUR BLVD,BICYCLIST,Clear,DRY,Daylight,N/A,BICYCLIST,Walking/Riding w/Traffic,NO IMPROPER ACTIONS,SHOULDER,Yes,Possible Minor Injury,MC/BIKE HELMET,38.97599333,-77.18048333,2022,7,10
220029530,07/09/2022 09:27:00 PM,NEW HAMPSHIRE AVE,PEDESTRIAN,Clear,DRY,Dark,UNKNOWN,PEDESTRIAN,Cross/Enter at Intersection,NOT VISIBLE,ON ROADWAY AT CROSSWALK,No,Possible Minor Injury,NONE,39.04016,-76.98971,2022,7,21
220029471,07/09/2022 12:24:00 PM,MONTROSE RD,PEDESTRIAN,Rain,WET,Daylight,NONE DETECTED,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY NOT AT CROSSWALK,No,Possible Minor Injury,NONE,39.05342,-77.13329233,2022,7,12
220029453,07/09/2022 10:07:00 AM,NEW HAMPSHIRE AVE,PEDESTRIAN,Clear,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Cross/Enter not at Intersection,IN ROADWAY IMPROPERLY,OTHER,Yes,Suspected Serious Injury,N/A,38.99192361,-76.99186574,2022,7,10
220029330,07/08/2022 03:19:00 PM,HUNGERFORD DR,PEDESTRIAN,Clear,DRY,Daylight,UNKNOWN,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,No,Possible Minor Injury,NONE,39.0891809,-77.1516253,2022,7,15
220029316,07/08/2022 07:00:00 AM,BONIFANT ST,PEDESTRIAN,Clear,DRY,Daylight,UNKNOWN,PEDESTRIAN,Walking/Riding w/Traffic,INATTENTIVE,ON ROADWAY NOT AT CROSSWALK,Yes,Possible Minor Injury,NONE,38.9910875,-77.02782433,2022,7,7
220028667,07/05/2022 11:35:00 AM,NA,BICYCLIST,Clear,NA,Daylight,NA,BICYCLIST,Walking/Riding w/Traffic,INATTENTIVE,SIDEWALK,Yes,Possible Minor Injury,NONE,39.14109613,-77.21031637,2022,7,11
220028763,07/05/2022 09:02:00 AM,PINEY MEETINGHOUSE RD,BICYCLIST,Cloudy,DRY,Daylight,NONE DETECTED,BICYCLIST,Walking/Riding w/Traffic,NO IMPROPER ACTIONS,ON ROADWAY NOT AT CROSSWALK,No,Suspected Serious Injury,MC/BIKE HELMET,39.07564833,-77.22235333,2022,7,9
220028685,07/04/2022 02:12:00 PM,SANDY SPRING RD,"BICYCLIST, OTHER",Clear,DRY,Daylight,NONE DETECTED,BICYCLIST,Cross/Enter at Intersection,FAILURE TO YIELD RIGHT OF WAY,OUTSIDE RIGHT OF WAY,Yes,Suspected Serious Injury,NONE,39.10874,-76.92343667,2022,7,14
220028685,07/04/2022 02:12:00 PM,SANDY SPRING RD,"BICYCLIST, OTHER",Clear,DRY,Daylight,NONE DETECTED,OTHER,N/A,N/A,N/A,No,No Apparent Injury,N/A,39.10874,-76.92343667,2022,7,14
220028616,07/03/2022 09:44:00 PM,FREDERICK RD,PEDESTRIAN,Clear,DRY,Medium,N/A,PEDESTRIAN,Standing,DISABLED VEHICLE RELATED,OTHER,Yes,Suspected Serious Injury,N/A,39.14758608,-77.20593278,2022,7,21
220028270,07/01/2022 10:44:00 AM,NA,PEDESTRIAN,Clear,NA,Daylight,NONE DETECTED,PEDESTRIAN,Standing,NO IMPROPER ACTIONS,OTHER,No,Possible Minor Injury,NONE,39.14258257,-77.19493868,2022,7,10
220028253,07/01/2022 09:00:00 AM,GEORGIA AVE,PEDESTRIAN,Clear,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,No,Possible Minor Injury,NONE,39.149255,-77.066515,2022,7,9
220028240,07/01/2022 06:55:00 AM,RANDOLPH RD,BICYCLIST,Clear,DRY,Daylight,NONE DETECTED,BICYCLIST,Cross/Enter not at Intersection,N/A,ON ROADWAY NOT AT CROSSWALK,Yes,Suspected Serious Injury,NONE,39.05796167,-77.048425,2022,7,6
220028006,06/30/2022 06:12:00 PM,NA,OTHER,Clear,NA,Daylight,NONE DETECTED,OTHER,Other,N/A,OTHER,No,No Apparent Injury,N/A,39.14592833,-77.06694667,2022,6,18
220028180,06/30/2022 05:30:00 PM,MONTGOMERY VILLAGE AVE,PEDESTRIAN,Clear,DRY,Daylight,N/A,PEDESTRIAN,Cross/Enter not at Intersection,IN ROADWAY IMPROPERLY,MEDIAN,Yes,Possible Minor Injury,NONE,39.18790333,-77.19760167,2022,6,17
220028163,06/30/2022 04:06:00 PM,BASSWOOD HILL DR,OTHER PEDALCYCLIST,Clear,DRY,Daylight,NONE DETECTED,OTHER PEDALCYCLIST,Playing,N/A,OTHER,No,Possible Minor Injury,MC/BIKE HELMET,39.24493833,-77.18666,2022,6,16
22001096,06/30/2022 03:50:00 PM,LITTLE FALLS PKWY,OTHER,Clear,DRY,Daylight,NONE DETECTED,OTHER,N/A,N/A,N/A,Unknown,No Apparent Injury,N/A,38.97287633,-77.100504,2022,6,15
220028119,06/30/2022 12:33:00 PM,NA,PEDESTRIAN,Clear,NA,Daylight,NONE DETECTED,PEDESTRIAN,Standing,NO IMPROPER ACTIONS,OTHER,No,Possible Minor Injury,N/A,39.15587113,-77.21361772,2022,6,12
220027984,06/29/2022 04:00:00 PM,NA,OTHER CONVEYANCE,Clear,NA,Daylight,NONE DETECTED,OTHER CONVEYANCE,Other,N/A,OTHER,No,No Apparent Injury,NONE,39.06470036,-77.12648117,2022,6,16
220027756,06/28/2022 08:37:00 AM,TIMBERWOOD AVE,PEDESTRIAN,Clear,DRY,Daylight,UNKNOWN,PEDESTRIAN,Getting off/on Vehicle,IN ROADWAY IMPROPERLY,ON ROADWAY NOT AT CROSSWALK,Yes,Possible Minor Injury,NONE,39.02165167,-77.01238833,2022,6,8
220027715,06/27/2022 07:25:00 PM,NA,OTHER,Clear,NA,Daylight,NONE DETECTED,OTHER,N/A,NO IMPROPER ACTIONS,INSIDE BUILDING,No,Possible Minor Injury,N/A,39.057375,-77.12152333,2022,6,19
220027586,06/27/2022 08:47:00 AM,LINCOLNSHIRE DR,PEDESTRIAN,Clear,DRY,Daylight,N/A,PEDESTRIAN,Other Working,NO IMPROPER ACTIONS,OTHER,No,No Apparent Injury,REFLECTIVE CLOTHING,39.063115,-77.18202833,2022,6,8
220027586,06/27/2022 08:47:00 AM,LINCOLNSHIRE DR,PEDESTRIAN,Clear,DRY,Daylight,N/A,PEDESTRIAN,Other Working,NO IMPROPER ACTIONS,OTHER,No,Possible Minor Injury,REFLECTIVE CLOTHING,39.063115,-77.18202833,2022,6,8
220027533,06/26/2022 05:52:00 PM,NA,PEDESTRIAN,Clear,NA,Daylight,N/A,PEDESTRIAN,Standing,UNKNOWN,OTHER,No,Possible Minor Injury,N/A,38.98549165,-77.01284714,2022,6,17
220027515,06/26/2022 02:00:00 PM,NA,PEDESTRIAN,Clear,NA,Daylight,NONE DETECTED,PEDESTRIAN,Standing,NO IMPROPER ACTIONS,OTHER,No,Possible Minor Injury,N/A,39.28503986,-77.20887197,2022,6,14
220027483,06/26/2022 09:35:00 AM,LOCKWOOD DR,PEDESTRIAN,Clear,DRY,Daylight,NONE DETECTED,PEDESTRIAN,Cross/Enter not at Intersection,INATTENTIVE,ON ROADWAY NOT AT CROSSWALK,No,Possible Minor Injury,NONE,39.04116277,-76.98640652,2022,6,9
220027447,06/25/2022 10:57:00 PM,NEW HAMPSHIRE AVE,PEDESTRIAN,Clear,DRY,Medium,UNKNOWN,PEDESTRIAN,Cross/Enter not at Intersection,UNKNOWN,ON ROADWAY NOT AT CROSSWALK,Yes,Suspected Serious Injury,NONE,39.02297333,-76.97816167,2022,6,22
220027392,06/25/2022 12:17:00 PM,FLOWER AVE,PEDESTRIAN,Clear,DRY,Daylight,"ALCOHOL PRESENT, N/A",PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,No,Possible Minor Injury,NONE,38.99832333,-77.00416167,2022,6,12
